date,sku,product_name,quantity,client_id,warehouse,price,stock,stockout_flag,supplier,lead_time_days,in_transit,category,synthetic_regular_demand,synthetic_bulk,quantity_clean,is_large_client_order,large_client_order_count
2024-03-27,SKU013,Электротовар 13,27.0,ANON001,WH1,1460.0,422.0,False,Поставщик 1,7.0,108.0,Категория 1,27,0,27.0,False,0
2024-03-27,SKU013,Электротовар 13,28.0,ANON002,WH2,1460.0,407.0,False,Поставщик 1,7.0,0.0,Категория 1,28,0,28.0,False,0
2024-03-28,SKU013,Электротовар 13,27.0,ANON001,WH1,1460.0,310.0,False,Поставщик 1,7.0,108.0,Категория 1,27,0,27.0,False,0
2024-03-28,SKU013,Электротовар 13,28.0,ANON002,WH2,1460.0,319.0,False,Поставщик 1,7.0,0.0,Категория 1,28,0,28.0,False,0
2024-03-29,SKU013,Электротовар 13,19.0,ANON001,WH1,1460.0,290.0,False,Поставщик 1,7.0,108.0,Категория 1,19,0,19.0,False,0
2024-03-29,SKU013,Электротовар 13,19.0,ANON002,WH2,1460.0,414.0,False,Поставщик 1,7.0,0.0,Категория 1,19,0,19.0,False,0
2024-03-30,SKU013,Электротовар 13,16.0,ANON001,WH1,1460.0,403.0,False,Поставщик 1,7.0,108.0,Категория 1,16,0,16.0,False,0
2024-03-30,SKU013,Электротовар 13,17.0,ANON002,WH2,1460.0,324.0,False,Поставщик 1,7.0,0.0,Категория 1,17,0,17.0,False,0
2024-03-31,SKU013,Электротовар 13,23.0,ANON001,WH1,1460.0,429.0,False,Поставщик 1,7.0,108.0,Категория 1,23,0,23.0,False,0
2024-03-31,SKU013,Электротовар 13,23.0,ANON002,WH2,1460.0,407.0,False,Поставщик 1,7.0,0.0,Категория 1,23,0,23.0,False,0
2024-04-01,SKU013,Электротовар 13,23.0,ANON001,WH1,1460.0,388.0,False,Поставщик 1,7.0,108.0,Категория 1,23,0,23.0,False,0
2024-04-01,SKU013,Электротовар 13,23.0,ANON002,WH2,1460.0,333.0,False,Поставщик 1,7.0,0.0,Категория 1,23,0,23.0,False,0
2024-04-02,SKU013,Электротовар 13,34.0,ANON001,WH1,1460.0,383.0,False,Поставщик 1,7.0,0.0,Категория 1,34,0,34.0,False,0
2024-04-02,SKU013,Электротовар 13,34.0,ANON002,WH2,1460.0,337.0,False,Поставщик 1,7.0,0.0,Категория 1,34,0,34.0,False,0
2024-04-03,SKU013,Электротовар 13,40.0,ANON001,WH1,1460.0,306.0,False,Поставщик 1,7.0,0.0,Категория 1,40,0,40.0,False,0
2024-04-03,SKU013,Электротовар 13,40.0,ANON002,WH2,1460.0,393.0,False,Поставщик 1,7.0,0.0,Категория 1,40,0,40.0,False,0
2024-04-04,SKU013,Электротовар 13,26.0,ANON001,WH1,1460.0,400.0,False,Поставщик 1,7.0,0.0,Категория 1,26,0,26.0,False,0
2024-04-04,SKU013,Электротовар 13,27.0,ANON002,WH2,1460.0,327.0,False,Поставщик 1,7.0,0.0,Категория 1,27,0,27.0,False,0
2024-04-05,SKU013,Электротовар 13,20.0,ANON001,WH1,1460.0,334.0,False,Поставщик 1,7.0,0.0,Категория 1,20,0,20.0,False,0
2024-04-05,SKU013,Электротовар 13,20.0,ANON002,WH2,1460.0,374.0,False,Поставщик 1,7.0,0.0,Категория 1,20,0,20.0,False,0
2024-04-06,SKU013,Электротовар 13,19.0,ANON001,WH1,1460.0,364.0,False,Поставщик 1,7.0,0.0,Категория 1,19,0,19.0,False,0
2024-04-06,SKU013,Электротовар 13,20.0,ANON002,WH2,1460.0,344.0,False,Поставщик 1,7.0,0.0,Категория 1,20,0,20.0,False,0
2024-04-07,SKU013,Электротовар 13,18.0,ANON001,WH1,1460.0,303.0,False,Поставщик 1,7.0,0.0,Категория 1,18,0,18.0,False,0
2024-04-07,SKU013,Электротовар 13,18.0,ANON002,WH2,1460.0,319.0,False,Поставщик 1,7.0,0.0,Категория 1,18,0,18.0,False,0
2024-04-08,SKU013,Электротовар 13,22.0,ANON001,WH1,1460.0,382.0,False,Поставщик 1,7.0,0.0,Категория 1,22,0,22.0,False,0
2024-04-08,SKU013,Электротовар 13,22.0,ANON002,WH2,1460.0,431.0,False,Поставщик 1,7.0,0.0,Категория 1,22,0,22.0,False,0
2024-04-09,SKU013,Электротовар 13,34.0,ANON001,WH1,1460.0,413.0,False,Поставщик 1,7.0,0.0,Категория 1,34,0,34.0,False,0
2024-04-09,SKU013,Электротовар 13,35.0,ANON002,WH2,1460.0,297.0,False,Поставщик 1,7.0,0.0,Категория 1,35,0,35.0,False,0
2024-04-10,SKU013,Электротовар 13,37.0,ANON001,WH1,1460.0,307.0,False,Поставщик 1,7.0,0.0,Категория 1,37,0,37.0,False,0
2024-04-10,SKU013,Электротовар 13,37.0,ANON002,WH2,1460.0,398.0,False,Поставщик 1,7.0,0.0,Категория 1,37,0,37.0,False,0
2024-04-11,SKU013,Электротовар 13,27.0,ANON001,WH1,1460.0,417.0,False,Поставщик 1,7.0,0.0,Категория 1,27,0,27.0,False,0
2024-04-11,SKU013,Электротовар 13,27.0,ANON002,WH2,1460.0,347.0,False,Поставщик 1,7.0,0.0,Категория 1,27,0,27.0,False,0
2024-04-12,SKU013,Электротовар 13,24.0,ANON001,WH1,1460.0,413.0,False,Поставщик 1,7.0,0.0,Категория 1,24,0,24.0,False,0
2024-04-12,SKU013,Электротовар 13,24.0,ANON002,WH2,1460.0,289.0,False,Поставщик 1,7.0,0.0,Категория 1,24,0,24.0,False,0
2024-04-13,SKU013,Электротовар 13,18.0,ANON001,WH1,1460.0,297.0,False,Поставщик 1,7.0,0.0,Категория 1,18,0,18.0,False,0
2024-04-13,SKU013,Электротовар 13,18.0,ANON002,WH2,1460.0,291.0,False,Поставщик 1,7.0,0.0,Категория 1,18,0,18.0,False,0
2024-04-14,SKU013,Электротовар 13,26.0,ANON001,WH1,1460.0,401.0,False,Поставщик 1,7.0,0.0,Категория 1,26,0,26.0,False,0
2024-04-14,SKU013,Электротовар 13,27.0,ANON002,WH2,1460.0,319.0,False,Поставщик 1,7.0,0.0,Категория 1,27,0,27.0,False,0
2024-04-15,SKU013,Электротовар 13,23.0,ANON001,WH1,1460.0,414.0,False,Поставщик 1,7.0,0.0,Категория 1,23,0,23.0,False,0
2024-04-15,SKU013,Электротовар 13,24.0,ANON002,WH2,1460.0,329.0,False,Поставщик 1,7.0,0.0,Категория 1,24,0,24.0,False,0
2024-04-16,SKU013,Электротовар 13,31.0,ANON001,WH1,1460.0,293.0,False,Поставщик 1,7.0,0.0,Категория 1,31,0,31.0,False,0
2024-04-16,SKU013,Электротовар 13,32.0,ANON002,WH2,1460.0,342.0,False,Поставщик 1,7.0,0.0,Категория 1,32,0,32.0,False,0
2024-04-17,SKU013,Электротовар 13,36.0,ANON001,WH1,1460.0,379.0,False,Поставщик 1,7.0,0.0,Категория 1,36,0,36.0,False,0
2024-04-17,SKU013,Электротовар 13,36.0,ANON002,WH2,1460.0,295.0,False,Поставщик 1,7.0,0.0,Категория 1,36,0,36.0,False,0
2024-04-18,SKU013,Электротовар 13,33.0,ANON001,WH1,1460.0,408.0,False,Поставщик 1,7.0,0.0,Категория 1,33,0,33.0,False,0
2024-04-18,SKU013,Электротовар 13,33.0,ANON002,WH2,1460.0,384.0,False,Поставщик 1,7.0,0.0,Категория 1,33,0,33.0,False,0
2024-04-19,SKU013,Электротовар 13,23.0,ANON001,WH1,1460.0,349.0,False,Поставщик 1,7.0,0.0,Категория 1,23,0,23.0,False,0
2024-04-19,SKU013,Электротовар 13,23.0,ANON002,WH2,1460.0,300.0,False,Поставщик 1,7.0,0.0,Категория 1,23,0,23.0,False,0
2024-04-20,SKU013,Электротовар 13,19.0,ANON001,WH1,1460.0,347.0,False,Поставщик 1,7.0,0.0,Категория 1,19,0,19.0,False,0
2024-04-20,SKU013,Электротовар 13,20.0,ANON002,WH2,1460.0,360.0,False,Поставщик 1,7.0,0.0,Категория 1,20,0,20.0,False,0
2024-04-21,SKU013,Электротовар 13,20.0,ANON001,WH1,1460.0,351.0,False,Поставщик 1,7.0,0.0,Категория 1,20,0,20.0,False,0
2024-04-21,SKU013,Электротовар 13,21.0,ANON002,WH2,1460.0,372.0,False,Поставщик 1,7.0,0.0,Категория 1,21,0,21.0,False,0
2024-04-22,SKU013,Электротовар 13,33.0,ANON001,WH1,1460.0,324.0,False,Поставщик 1,7.0,0.0,Категория 1,33,0,33.0,False,0
2024-04-22,SKU013,Электротовар 13,33.0,ANON002,WH2,1460.0,410.0,False,Поставщик 1,7.0,0.0,Категория 1,33,0,33.0,False,0
2024-04-23,SKU013,Электротовар 13,25.0,ANON001,WH1,1460.0,303.0,False,Поставщик 1,7.0,0.0,Категория 1,25,0,25.0,False,0
2024-04-23,SKU013,Электротовар 13,25.0,ANON002,WH2,1460.0,352.0,False,Поставщик 1,7.0,0.0,Категория 1,25,0,25.0,False,0
2024-04-24,SKU013,Электротовар 13,37.0,ANON001,WH1,1460.0,404.0,False,Поставщик 1,7.0,108.0,Категория 1,37,0,37.0,False,0
2024-04-24,SKU013,Электротовар 13,38.0,ANON002,WH2,1460.0,369.0,False,Поставщик 1,7.0,0.0,Категория 1,38,0,38.0,False,0
2024-04-25,SKU013,Электротовар 13,27.0,ANON001,WH1,1460.0,393.0,False,Поставщик 1,7.0,108.0,Категория 1,27,0,27.0,False,0
2024-04-25,SKU013,Электротовар 13,28.0,ANON002,WH2,1460.0,360.0,False,Поставщик 1,7.0,0.0,Категория 1,28,0,28.0,False,0
2024-04-26,SKU013,Электротовар 13,22.0,ANON001,WH1,1460.0,366.0,False,Поставщик 1,7.0,108.0,Категория 1,22,0,22.0,False,0
2024-04-26,SKU013,Электротовар 13,22.0,ANON002,WH2,1460.0,332.0,False,Поставщик 1,7.0,0.0,Категория 1,22,0,22.0,False,0
2024-04-27,SKU013,Электротовар 13,21.0,ANON001,WH1,1460.0,292.0,False,Поставщик 1,7.0,108.0,Категория 1,21,0,21.0,False,0
2024-04-27,SKU013,Электротовар 13,21.0,ANON002,WH2,1460.0,394.0,False,Поставщик 1,7.0,0.0,Категория 1,21,0,21.0,False,0
2024-04-28,SKU013,Электротовар 13,23.0,ANON001,WH1,1460.0,355.0,False,Поставщик 1,7.0,108.0,Категория 1,23,0,23.0,False,0
2024-04-28,SKU013,Электротовар 13,23.0,ANON002,WH2,1460.0,428.0,False,Поставщик 1,7.0,0.0,Категория 1,23,0,23.0,False,0
2024-04-29,SKU013,Электротовар 13,25.0,ANON001,WH1,1460.0,373.0,False,Поставщик 1,7.0,108.0,Категория 1,25,0,25.0,False,0
2024-04-29,SKU013,Электротовар 13,25.0,ANON002,WH2,1460.0,349.0,False,Поставщик 1,7.0,0.0,Категория 1,25,0,25.0,False,0
2024-04-30,SKU013,Электротовар 13,0.0,ANON001,WH1,1460.0,0.0,True,Поставщик 1,7.0,108.0,Категория 1,30,0,0.0,False,0
2024-04-30,SKU013,Электротовар 13,0.0,ANON002,WH2,1460.0,0.0,True,Поставщик 1,7.0,0.0,Категория 1,31,0,0.0,False,0
2024-05-01,SKU013,Электротовар 13,0.0,ANON001,WH1,1460.0,0.0,True,Поставщик 1,7.0,108.0,Категория 1,34,0,0.0,False,0
2024-05-01,SKU013,Электротовар 13,0.0,ANON002,WH2,1460.0,0.0,True,Поставщик 1,7.0,0.0,Категория 1,35,0,0.0,False,0
2024-05-02,SKU013,Электротовар 13,0.0,ANON001,WH1,1460.0,0.0,True,Поставщик 1,7.0,0.0,Категория 1,27,0,0.0,False,0
2024-05-02,SKU013,Электротовар 13,0.0,ANON002,WH2,1460.0,0.0,True,Поставщик 1,7.0,0.0,Категория 1,28,0,0.0,False,0
2024-05-03,SKU013,Электротовар 13,0.0,ANON001,WH1,1460.0,0.0,True,Поставщик 1,7.0,0.0,Категория 1,20,0,0.0,False,0
2024-05-03,SKU013,Электротовар 13,0.0,ANON002,WH2,1460.0,0.0,True,Поставщик 1,7.0,0.0,Категория 1,21,0,0.0,False,0
2024-05-04,SKU013,Электротовар 13,0.0,ANON001,WH1,1460.0,0.0,True,Поставщик 1,7.0,0.0,Категория 1,14,0,0.0,False,0
2024-05-04,SKU013,Электротовар 13,0.0,ANON002,WH2,1460.0,0.0,True,Поставщик 1,7.0,0.0,Категория 1,15,0,0.0,False,0
2024-05-05,SKU013,Электротовар 13,0.0,ANON001,WH1,1460.0,0.0,True,Поставщик 1,7.0,0.0,Категория 1,18,0,0.0,False,0
2024-05-05,SKU013,Электротовар 13,0.0,ANON002,WH2,1460.0,0.0,True,Поставщик 1,7.0,0.0,Категория 1,19,0,0.0,False,0
2024-05-06,SKU013,Электротовар 13,0.0,ANON001,WH1,1460.0,0.0,True,Поставщик 1,7.0,0.0,Категория 1,28,0,0.0,False,0
2024-05-06,SKU013,Электротовар 13,0.0,ANON002,WH2,1460.0,0.0,True,Поставщик 1,7.0,0.0,Категория 1,28,0,0.0,False,0
2024-05-07,SKU013,Электротовар 13,28.0,ANON001,WH1,1460.0,300.0,False,Поставщик 1,7.0,0.0,Категория 1,28,0,28.0,False,0
2024-05-07,SKU013,Электротовар 13,29.0,ANON002,WH2,1460.0,319.0,False,Поставщик 1,7.0,0.0,Категория 1,29,0,29.0,False,0
2024-05-08,SKU013,Электротовар 13,33.0,ANON001,WH1,1460.0,367.0,False,Поставщик 1,7.0,0.0,Категория 1,33,0,33.0,False,0
2024-05-08,SKU013,Электротовар 13,33.0,ANON002,WH2,1460.0,380.0,False,Поставщик 1,7.0,0.0,Категория 1,33,0,33.0,False,0
2024-05-09,SKU013,Электротовар 13,34.0,ANON001,WH1,1460.0,395.0,False,Поставщик 1,7.0,0.0,Категория 1,34,0,34.0,False,0
2024-05-09,SKU013,Электротовар 13,35.0,ANON002,WH2,1460.0,384.0,False,Поставщик 1,7.0,0.0,Категория 1,35,0,35.0,False,0
2024-05-10,SKU013,Электротовар 13,16.0,ANON001,WH1,1460.0,291.0,False,Поставщик 1,7.0,0.0,Категория 1,16,0,16.0,False,0
2024-05-10,SKU013,Электротовар 13,17.0,ANON002,WH2,1460.0,300.0,False,Поставщик 1,7.0,0.0,Категория 1,17,0,17.0,False,0
2024-05-11,SKU013,Электротовар 13,15.0,ANON001,WH1,1460.0,417.0,False,Поставщик 1,7.0,0.0,Категория 1,15,0,15.0,False,0
2024-05-11,SKU013,Электротовар 13,16.0,ANON002,WH2,1460.0,416.0,False,Поставщик 1,7.0,0.0,Категория 1,16,0,16.0,False,0
2024-05-12,SKU013,Электротовар 13,20.0,ANON001,WH1,1460.0,431.0,False,Поставщик 1,7.0,0.0,Категория 1,20,0,20.0,False,0
2024-05-12,SKU013,Электротовар 13,20.0,ANON002,WH2,1460.0,347.0,False,Поставщик 1,7.0,0.0,Категория 1,20,0,20.0,False,0
2024-05-13,SKU013,Электротовар 13,26.0,ANON001,WH1,1460.0,420.0,False,Поставщик 1,7.0,0.0,Категория 1,26,0,26.0,False,0
2024-05-13,SKU013,Электротовар 13,27.0,ANON002,WH2,1460.0,402.0,False,Поставщик 1,7.0,0.0,Категория 1,27,0,27.0,False,0
2024-05-14,SKU013,Электротовар 13,25.0,ANON001,WH1,1460.0,324.0,False,Поставщик 1,7.0,0.0,Категория 1,25,0,25.0,False,0
2024-05-14,SKU013,Электротовар 13,26.0,ANON002,WH2,1460.0,324.0,False,Поставщик 1,7.0,0.0,Категория 1,26,0,26.0,False,0
2024-05-15,SKU013,Электротовар 13,35.0,ANON001,WH1,1460.0,310.0,False,Поставщик 1,7.0,0.0,Категория 1,35,0,35.0,False,0
2024-05-15,SKU013,Электротовар 13,36.0,ANON002,WH2,1460.0,333.0,False,Поставщик 1,7.0,0.0,Категория 1,36,0,36.0,False,0
2024-05-16,SKU013,Электротовар 13,32.0,ANON001,WH1,1460.0,410.0,False,Поставщик 1,7.0,0.0,Категория 1,32,0,32.0,False,0
2024-05-16,SKU013,Электротовар 13,33.0,ANON002,WH2,1460.0,353.0,False,Поставщик 1,7.0,0.0,Категория 1,33,0,33.0,False,0
2024-05-17,SKU013,Электротовар 13,23.0,ANON001,WH1,1460.0,425.0,False,Поставщик 1,7.0,0.0,Категория 1,23,0,23.0,False,0
2024-05-17,SKU013,Электротовар 13,23.0,ANON002,WH2,1460.0,418.0,False,Поставщик 1,7.0,0.0,Категория 1,23,0,23.0,False,0
2024-05-18,SKU013,Электротовар 13,14.0,ANON001,WH1,1460.0,402.0,False,Поставщик 1,7.0,0.0,Категория 1,14,0,14.0,False,0
2024-05-18,SKU013,Электротовар 13,14.0,ANON002,WH2,1460.0,305.0,False,Поставщик 1,7.0,0.0,Категория 1,14,0,14.0,False,0
2024-05-19,SKU013,Электротовар 13,19.0,ANON001,WH1,1460.0,360.0,False,Поставщик 1,7.0,0.0,Категория 1,19,0,19.0,False,0
2024-05-19,SKU013,Электротовар 13,20.0,ANON002,WH2,1460.0,421.0,False,Поставщик 1,7.0,0.0,Категория 1,20,0,20.0,False,0
2024-05-20,SKU013,Электротовар 13,25.0,ANON001,WH1,1460.0,416.0,False,Поставщик 1,7.0,0.0,Категория 1,25,0,25.0,False,0
2024-05-20,SKU013,Электротовар 13,26.0,ANON002,WH2,1460.0,310.0,False,Поставщик 1,7.0,0.0,Категория 1,26,0,26.0,False,0
2024-05-21,SKU013,Электротовар 13,31.0,ANON001,WH1,1460.0,347.0,False,Поставщик 1,7.0,0.0,Категория 1,31,0,31.0,False,0
2024-05-21,SKU013,Электротовар 13,31.0,ANON002,WH2,1460.0,375.0,False,Поставщик 1,7.0,0.0,Категория 1,31,0,31.0,False,0
2024-05-22,SKU013,Электротовар 13,35.0,ANON001,WH1,1460.0,304.0,False,Поставщик 1,7.0,0.0,Категория 1,35,0,35.0,False,0
2024-05-22,SKU013,Электротовар 13,36.0,ANON002,WH2,1460.0,380.0,False,Поставщик 1,7.0,0.0,Категория 1,36,0,36.0,False,0
2024-05-23,SKU013,Электротовар 13,34.0,ANON001,WH1,1460.0,289.0,False,Поставщик 1,7.0,0.0,Категория 1,34,0,34.0,False,0
2024-05-23,SKU013,Электротовар 13,35.0,ANON002,WH2,1460.0,353.0,False,Поставщик 1,7.0,0.0,Категория 1,35,0,35.0,False,0
2024-05-24,SKU013,Электротовар 13,17.0,ANON001,WH1,1460.0,389.0,False,Поставщик 1,7.0,108.0,Категория 1,17,0,17.0,False,0
2024-05-24,SKU013,Электротовар 13,18.0,ANON002,WH2,1460.0,425.0,False,Поставщик 1,7.0,0.0,Категория 1,18,0,18.0,False,0
2024-05-25,SKU013,Электротовар 13,18.0,ANON001,WH1,1460.0,323.0,False,Поставщик 1,7.0,108.0,Категория 1,18,0,18.0,False,0
2024-05-25,SKU013,Электротовар 13,18.0,ANON002,WH2,1460.0,342.0,False,Поставщик 1,7.0,0.0,Категория 1,18,0,18.0,False,0
2024-05-26,SKU013,Электротовар 13,15.0,ANON001,WH1,1460.0,392.0,False,Поставщик 1,7.0,108.0,Категория 1,15,0,15.0,False,0
2024-05-26,SKU013,Электротовар 13,16.0,ANON002,WH2,1460.0,306.0,False,Поставщик 1,7.0,0.0,Категория 1,16,0,16.0,False,0
2024-05-27,SKU013,Электротовар 13,25.0,ANON001,WH1,1460.0,299.0,False,Поставщик 1,7.0,108.0,Категория 1,25,0,25.0,False,0
2024-05-27,SKU013,Электротовар 13,25.0,ANON002,WH2,1460.0,368.0,False,Поставщик 1,7.0,0.0,Категория 1,25,0,25.0,False,0
2024-05-28,SKU013,Электротовар 13,32.0,ANON001,WH1,1460.0,319.0,False,Поставщик 1,7.0,108.0,Категория 1,32,0,32.0,False,0
2024-05-28,SKU013,Электротовар 13,33.0,ANON002,WH2,1460.0,339.0,False,Поставщик 1,7.0,0.0,Категория 1,33,0,33.0,False,0
2024-05-29,SKU013,Электротовар 13,36.0,ANON001,WH1,1460.0,304.0,False,Поставщик 1,7.0,108.0,Категория 1,36,0,36.0,False,0
2024-05-29,SKU013,Электротовар 13,37.0,ANON002,WH2,1460.0,328.0,False,Поставщик 1,7.0,0.0,Категория 1,37,0,37.0,False,0
2024-05-30,SKU013,Электротовар 13,24.0,ANON001,WH1,1460.0,430.0,False,Поставщик 1,7.0,108.0,Категория 1,24,0,24.0,False,0
2024-05-30,SKU013,Электротовар 13,24.0,ANON002,WH2,1460.0,353.0,False,Поставщик 1,7.0,0.0,Категория 1,24,0,24.0,False,0
2024-05-31,SKU013,Электротовар 13,22.0,ANON001,WH1,1460.0,289.0,False,Поставщик 1,7.0,108.0,Категория 1,22,0,22.0,False,0
2024-05-31,SKU013,Электротовар 13,22.0,ANON002,WH2,1460.0,396.0,False,Поставщик 1,7.0,0.0,Категория 1,22,0,22.0,False,0
2024-06-01,SKU013,Электротовар 13,18.0,ANON001,WH1,1460.0,297.0,False,Поставщик 1,7.0,0.0,Категория 1,18,0,18.0,False,0
2024-06-01,SKU013,Электротовар 13,19.0,ANON002,WH2,1460.0,331.0,False,Поставщик 1,7.0,0.0,Категория 1,19,0,19.0,False,0
2024-06-02,SKU013,Электротовар 13,13.0,ANON001,WH1,1460.0,414.0,False,Поставщик 1,7.0,0.0,Категория 1,13,0,13.0,False,0
2024-06-02,SKU013,Электротовар 13,14.0,ANON002,WH2,1460.0,379.0,False,Поставщик 1,7.0,0.0,Категория 1,14,0,14.0,False,0
2024-06-03,SKU013,Электротовар 13,24.0,ANON001,WH1,1460.0,378.0,False,Поставщик 1,7.0,0.0,Категория 1,24,0,24.0,False,0
2024-06-03,SKU013,Электротовар 13,24.0,ANON002,WH2,1460.0,402.0,False,Поставщик 1,7.0,0.0,Категория 1,24,0,24.0,False,0
2024-06-04,SKU013,Электротовар 13,32.0,ANON001,WH1,1460.0,329.0,False,Поставщик 1,7.0,0.0,Категория 1,32,0,32.0,False,0
2024-06-04,SKU013,Электротовар 13,33.0,ANON002,WH2,1460.0,375.0,False,Поставщик 1,7.0,0.0,Категория 1,33,0,33.0,False,0
2024-06-05,SKU013,Электротовар 13,43.0,ANON001,WH1,1460.0,388.0,False,Поставщик 1,7.0,0.0,Категория 1,43,0,43.0,False,0
2024-06-05,SKU013,Электротовар 13,43.0,ANON002,WH2,1460.0,329.0,False,Поставщик 1,7.0,0.0,Категория 1,43,0,43.0,False,0
2024-06-06,SKU013,Электротовар 13,31.0,ANON001,WH1,1460.0,348.0,False,Поставщик 1,7.0,0.0,Категория 1,31,0,31.0,False,0
2024-06-06,SKU013,Электротовар 13,31.0,ANON002,WH2,1460.0,420.0,False,Поставщик 1,7.0,0.0,Категория 1,31,0,31.0,False,0
2024-06-07,SKU013,Электротовар 13,24.0,ANON001,WH1,1460.0,309.0,False,Поставщик 1,7.0,0.0,Категория 1,24,0,24.0,False,0
2024-06-07,SKU013,Электротовар 13,25.0,ANON002,WH2,1460.0,345.0,False,Поставщик 1,7.0,0.0,Категория 1,25,0,25.0,False,0
2024-06-08,SKU013,Электротовар 13,13.0,ANON001,WH1,1460.0,418.0,False,Поставщик 1,7.0,0.0,Категория 1,13,0,13.0,False,0
2024-06-08,SKU013,Электротовар 13,13.0,ANON002,WH2,1460.0,358.0,False,Поставщик 1,7.0,0.0,Категория 1,13,0,13.0,False,0
2024-06-09,SKU013,Электротовар 13,13.0,ANON001,WH1,1460.0,298.0,False,Поставщик 1,7.0,0.0,Категория 1,13,0,13.0,False,0
2024-06-09,SKU013,Электротовар 13,14.0,ANON002,WH2,1460.0,345.0,False,Поставщик 1,7.0,0.0,Категория 1,14,0,14.0,False,0
2024-06-10,SKU013,Электротовар 13,22.0,ANON001,WH1,1460.0,364.0,False,Поставщик 1,7.0,0.0,Категория 1,22,0,22.0,False,0
2024-06-10,SKU013,Электротовар 13,22.0,ANON002,WH2,1460.0,391.0,False,Поставщик 1,7.0,0.0,Категория 1,22,0,22.0,False,0
2024-06-11,SKU013,Электротовар 13,31.0,ANON001,WH1,1460.0,420.0,False,Поставщик 1,7.0,0.0,Категория 1,31,0,31.0,False,0
2024-06-11,SKU013,Электротовар 13,32.0,ANON002,WH2,1460.0,404.0,False,Поставщик 1,7.0,0.0,Категория 1,32,0,32.0,False,0
2024-06-12,SKU013,Электротовар 13,38.0,ANON001,WH1,1460.0,313.0,False,Поставщик 1,7.0,0.0,Категория 1,38,0,38.0,False,0
2024-06-12,SKU013,Электротовар 13,38.0,ANON002,WH2,1460.0,392.0,False,Поставщик 1,7.0,0.0,Категория 1,38,0,38.0,False,0
2024-06-13,SKU013,Электротовар 13,33.0,ANON001,WH1,1460.0,380.0,False,Поставщик 1,7.0,0.0,Категория 1,33,0,33.0,False,0
2024-06-13,SKU013,Электротовар 13,33.0,ANON002,WH2,1460.0,407.0,False,Поставщик 1,7.0,0.0,Категория 1,33,0,33.0,False,0
2024-06-14,SKU013,Электротовар 13,23.0,ANON001,WH1,1460.0,294.0,False,Поставщик 1,7.0,0.0,Категория 1,23,0,23.0,False,0
2024-06-14,SKU013,Электротовар 13,23.0,ANON002,WH2,1460.0,354.0,False,Поставщик 1,7.0,0.0,Категория 1,23,0,23.0,False,0
2024-06-15,SKU013,Электротовар 13,8.0,ANON001,WH1,1460.0,365.0,False,Поставщик 1,7.0,0.0,Категория 1,8,0,8.0,False,0
2024-06-15,SKU013,Электротовар 13,8.0,ANON002,WH2,1460.0,294.0,False,Поставщик 1,7.0,0.0,Категория 1,8,0,8.0,False,0
2024-06-16,SKU013,Электротовар 13,23.0,ANON001,WH1,1460.0,388.0,False,Поставщик 1,7.0,0.0,Категория 1,23,0,23.0,False,0
2024-06-16,SKU013,Электротовар 13,23.0,ANON002,WH2,1460.0,309.0,False,Поставщик 1,7.0,0.0,Категория 1,23,0,23.0,False,0
2024-06-17,SKU013,Электротовар 13,29.0,ANON001,WH1,1460.0,368.0,False,Поставщик 1,7.0,0.0,Категория 1,29,0,29.0,False,0
2024-06-17,SKU013,Электротовар 13,29.0,ANON002,WH2,1460.0,381.0,False,Поставщик 1,7.0,0.0,Категория 1,29,0,29.0,False,0
2024-06-18,SKU013,Электротовар 13,31.0,ANON001,WH1,1460.0,395.0,False,Поставщик 1,7.0,0.0,Категория 1,31,0,31.0,False,0
2024-06-18,SKU013,Электротовар 13,32.0,ANON002,WH2,1460.0,404.0,False,Поставщик 1,7.0,0.0,Категория 1,32,0,32.0,False,0
2024-06-19,SKU013,Электротовар 13,30.0,ANON001,WH1,1460.0,338.0,False,Поставщик 1,7.0,0.0,Категория 1,30,0,30.0,False,0
2024-06-19,SKU013,Электротовар 13,31.0,ANON002,WH2,1460.0,327.0,False,Поставщик 1,7.0,0.0,Категория 1,31,0,31.0,False,0
2024-06-20,SKU013,Электротовар 13,26.0,ANON001,WH1,1460.0,333.0,False,Поставщик 1,7.0,0.0,Категория 1,26,0,26.0,False,0
2024-06-20,SKU013,Электротовар 13,26.0,ANON002,WH2,1460.0,409.0,False,Поставщик 1,7.0,0.0,Категория 1,26,0,26.0,False,0
2024-06-21,SKU013,Электротовар 13,21.0,ANON001,WH1,1460.0,300.0,False,Поставщик 1,7.0,0.0,Категория 1,21,0,21.0,False,0
2024-06-21,SKU013,Электротовар 13,21.0,ANON002,WH2,1460.0,376.0,False,Поставщик 1,7.0,0.0,Категория 1,21,0,21.0,False,0
2024-06-22,SKU013,Электротовар 13,11.0,ANON001,WH1,1460.0,343.0,False,Поставщик 1,7.0,0.0,Категория 1,11,0,11.0,False,0
2024-06-22,SKU013,Электротовар 13,12.0,ANON002,WH2,1460.0,386.0,False,Поставщик 1,7.0,0.0,Категория 1,12,0,12.0,False,0
2024-06-23,SKU013,Электротовар 13,20.0,ANON001,WH1,1460.0,315.0,False,Поставщик 1,7.0,108.0,Категория 1,20,0,20.0,False,0
2024-06-23,SKU013,Электротовар 13,20.0,ANON002,WH2,1460.0,348.0,False,Поставщик 1,7.0,0.0,Категория 1,20,0,20.0,False,0
